n_hidden_layers,units,regularization,dropout_rate,val_accuracy,val_top_2_accuracy,Val_History
1,128,,0.3,0.5073999762535095,0.7096999883651733,"{'accuracy': [0.31527501344680786, 0.3893750011920929, 0.42890000343322754, 0.44964998960494995, 0.47029998898506165, 0.4803999960422516, 0.4888249933719635, 0.49937498569488525, 0.5018749833106995, 0.5085999965667725, 0.5175750255584717, 0.5204749703407288, 0.5285750031471252, 0.5315750241279602, 0.5366250276565552], 'loss': [2.4480390548706055, 1.8451511859893799, 1.659245491027832, 1.5768433809280396, 1.525423288345337, 1.4961134195327759, 1.465822458267212, 1.4382957220077515, 1.42372465133667, 1.3988420963287354, 1.3850293159484863, 1.366310715675354, 1.3485771417617798, 1.3349740505218506, 1.3210700750350952], 'top_2_accuracy': [0.5013999938964844, 0.5901250243186951, 0.6323000192642212, 0.6551499962806702, 0.6712999939918518, 0.6815500259399414, 0.6909000277519226, 0.6977750062942505, 0.7047749757766724, 0.7124750018119812, 0.7207499742507935, 0.7244250178337097, 0.730525016784668, 0.7339749932289124, 0.739425003528595], 'val_accuracy': [0.38280001282691956, 0.42309999465942383, 0.4569000005722046, 0.46480000019073486, 0.46720001101493835, 0.44209998846054077, 0.4672999978065491, 0.49889999628067017, 0.5080999732017517, 0.4763999879360199, 0.4959000051021576, 0.508400022983551, 0.5048999786376953, 0.4887000024318695, 0.5073999762535095], 'val_loss': [1.8393419981002808, 1.7030702829360962, 1.5366078615188599, 1.5250869989395142, 1.5431897640228271, 1.5847374200820923, 1.5039170980453491, 1.4391260147094727, 1.4322144985198975, 1.4992165565490723, 1.4413635730743408, 1.4126012325286865, 1.4480279684066772, 1.4693562984466553, 1.4326536655426025], 'val_top_2_accuracy': [0.5965999960899353, 0.6328999996185303, 0.6632999777793884, 0.6759999990463257, 0.6726999878883362, 0.6567000150680542, 0.6880000233650208, 0.6998999714851379, 0.7064999938011169, 0.6953999996185303, 0.7044000029563904, 0.7111999988555908, 0.7024999856948853, 0.7003999948501587, 0.7096999883651733]}"
1,128,,0.5,0.48080000281333923,0.6906999945640564,"{'accuracy': [0.2824249863624573, 0.3513999879360199, 0.38975000381469727, 0.40825000405311584, 0.42135000228881836, 0.43312498927116394, 0.44040000438690186, 0.44587498903274536, 0.45327499508857727, 0.4569999873638153, 0.46127501130104065, 0.46492499113082886, 0.47189998626708984, 0.4712499976158142, 0.4761750102043152], 'loss': [2.623344898223877, 1.957331657409668, 1.7579480409622192, 1.6829707622528076, 1.647440791130066, 1.6188256740570068, 1.595770001411438, 1.5773508548736572, 1.5569909811019897, 1.5531370639801025, 1.5366748571395874, 1.5290881395339966, 1.513595461845398, 1.5049843788146973, 1.4944816827774048], 'top_2_accuracy': [0.460999995470047, 0.5492249727249146, 0.5943499803543091, 0.6157000064849854, 0.6266250014305115, 0.6388499736785889, 0.6487749814987183, 0.6497750282287598, 0.6586750149726868, 0.6604499816894531, 0.6662499904632568, 0.6711500287055969, 0.6744999885559082, 0.6801750063896179, 0.6827250123023987], 'val_accuracy': [0.3635999858379364, 0.43209999799728394, 0.4388999938964844, 0.44609999656677246, 0.4659000039100647, 0.45570001006126404, 0.4767000079154968, 0.482699990272522, 0.47690001130104065, 0.4738999903202057, 0.4724999964237213, 0.48100000619888306, 0.49790000915527344, 0.49619999527931213, 0.48080000281333923], 'val_loss': [1.8313034772872925, 1.6253914833068848, 1.582511305809021, 1.5731000900268555, 1.525251030921936, 1.5337319374084473, 1.4964979887008667, 1.4797468185424805, 1.4720317125320435, 1.490185022354126, 1.4861029386520386, 1.4737064838409424, 1.4350813627243042, 1.4393901824951172, 1.485841155052185], 'val_top_2_accuracy': [0.5776000022888184, 0.6452999711036682, 0.6482999920845032, 0.6583999991416931, 0.671500027179718, 0.6671000123023987, 0.6826000213623047, 0.6862000226974487, 0.6869999766349792, 0.6851999759674072, 0.6794000267982483, 0.6948999762535095, 0.7038000226020813, 0.7024999856948853, 0.6906999945640564]}"
1,128,l1,0.0,0.4113999903202057,0.6230000257492065,"{'accuracy': [0.3305499851703644, 0.3465000092983246, 0.3721500039100647, 0.3914250135421753, 0.4014500081539154, 0.4058000147342682, 0.41167500615119934, 0.4133250117301941, 0.4135749936103821, 0.4177500009536743, 0.4184499979019165, 0.41907501220703125, 0.4195750057697296, 0.41987499594688416, 0.42195001244544983], 'loss': [6.153618812561035, 2.640962600708008, 2.291229724884033, 2.181631326675415, 2.1399104595184326, 2.117138624191284, 2.09848690032959, 2.085512399673462, 2.077313184738159, 2.071805715560913, 2.065112352371216, 2.05831241607666, 2.0528602600097656, 2.0493242740631104, 2.0461606979370117], 'top_2_accuracy': [0.5194249749183655, 0.541824996471405, 0.5741750001907349, 0.5939499735832214, 0.6032249927520752, 0.6104000210762024, 0.6158249974250793, 0.6160500049591064, 0.6176999807357788, 0.620074987411499, 0.6208750009536743, 0.6200249791145325, 0.6253250241279602, 0.6243249773979187, 0.623324990272522], 'val_accuracy': [0.34630000591278076, 0.3098999857902527, 0.34790000319480896, 0.3709000051021576, 0.39809998869895935, 0.3952000141143799, 0.40790000557899475, 0.39879998564720154, 0.37959998846054077, 0.39100000262260437, 0.4133000075817108, 0.38420000672340393, 0.4124000072479248, 0.40630000829696655, 0.4113999903202057], 'val_loss': [2.9840645790100098, 2.6196794509887695, 2.268144369125366, 2.2757315635681152, 2.1256511211395264, 2.1391806602478027, 2.080301523208618, 2.117452383041382, 2.142897367477417, 2.1255717277526855, 2.065129518508911, 2.1656792163848877, 2.0776381492614746, 2.083768129348755, 2.055969715118408], 'val_top_2_accuracy': [0.5396000146865845, 0.5206999778747559, 0.5631999969482422, 0.5702999830245972, 0.6126000285148621, 0.6007000207901001, 0.6176999807357788, 0.6111000180244446, 0.5889999866485596, 0.6044999957084656, 0.6200000047683716, 0.5817000269889832, 0.6195999979972839, 0.6162999868392944, 0.6230000257492065]}"
1,128,l1,0.3,0.382999986410141,0.5907999873161316,"{'accuracy': [0.29932498931884766, 0.3070000112056732, 0.3160249888896942, 0.3325499892234802, 0.33972498774528503, 0.34369999170303345, 0.34427499771118164, 0.344525009393692, 0.34757500886917114, 0.3470250070095062, 0.35042500495910645, 0.350475013256073, 0.3525499999523163, 0.35272499918937683, 0.349700003862381], 'loss': [6.3949456214904785, 2.7230257987976074, 2.4535269737243652, 2.338254690170288, 2.292250633239746, 2.278050184249878, 2.264495849609375, 2.2623331546783447, 2.2600104808807373, 2.2527313232421875, 2.249192953109741, 2.2512824535369873, 2.2455880641937256, 2.2461998462677, 2.2463088035583496], 'top_2_accuracy': [0.4871250092983246, 0.49937498569488525, 0.5160499811172485, 0.5296249985694885, 0.5395249724388123, 0.5420250296592712, 0.5458750128746033, 0.5450000166893005, 0.5473999977111816, 0.5472750067710876, 0.5511749982833862, 0.5527750253677368, 0.5550500154495239, 0.5510500073432922, 0.5529749989509583], 'val_accuracy': [0.32170000672340393, 0.28619998693466187, 0.3456000089645386, 0.3734999895095825, 0.33250001072883606, 0.3402000069618225, 0.361299991607666, 0.3668000102043152, 0.37450000643730164, 0.3840000033378601, 0.3716999888420105, 0.3695000112056732, 0.35899999737739563, 0.36820000410079956, 0.382999986410141], 'val_loss': [3.080350399017334, 2.6959197521209717, 2.353484630584717, 2.217461347579956, 2.2974209785461426, 2.3117825984954834, 2.2496073246002197, 2.1957948207855225, 2.2087719440460205, 2.1719305515289307, 2.205904483795166, 2.214524745941162, 2.284621000289917, 2.2053422927856445, 2.156076431274414], 'val_top_2_accuracy': [0.511900007724762, 0.47749999165534973, 0.5404999852180481, 0.5960999727249146, 0.5335000157356262, 0.5443999767303467, 0.5698999762535095, 0.5699999928474426, 0.5774000287055969, 0.600600004196167, 0.5853000283241272, 0.579800009727478, 0.5662999749183655, 0.58160001039505, 0.5907999873161316]}"
1,128,l1,0.5,0.3068999946117401,0.5127000212669373,"{'accuracy': [0.283050000667572, 0.289249986410141, 0.2951749861240387, 0.30160000920295715, 0.30432501435279846, 0.3072499930858612, 0.3089500069618225, 0.31005001068115234, 0.3109999895095825, 0.3075000047683716, 0.3113499879837036, 0.31165000796318054, 0.3068999946117401, 0.3122999966144562, 0.3076249957084656], 'loss': [6.482393264770508, 2.767195224761963, 2.5380122661590576, 2.455071449279785, 2.4129836559295654, 2.391972541809082, 2.3811237812042236, 2.36798095703125, 2.367945909500122, 2.366772174835205, 2.3605175018310547, 2.363135814666748, 2.363834857940674, 2.3549582958221436, 2.360769033432007], 'top_2_accuracy': [0.46494999527931213, 0.48225000500679016, 0.48842498660087585, 0.498199999332428, 0.5040249824523926, 0.5041999816894531, 0.5044000148773193, 0.5071499943733215, 0.5084750056266785, 0.507224977016449, 0.5093500018119812, 0.5061500072479248, 0.506725013256073, 0.5106250047683716, 0.5063999891281128], 'val_accuracy': [0.3089999854564667, 0.2892000079154968, 0.30809998512268066, 0.3181000053882599, 0.3310999870300293, 0.3237000107765198, 0.3343999981880188, 0.325300008058548, 0.3239000141620636, 0.3587999939918518, 0.3082999885082245, 0.3637000024318695, 0.3675999939441681, 0.351500004529953, 0.3068999946117401], 'val_loss': [3.029082775115967, 2.804021120071411, 2.455970287322998, 2.4291672706604004, 2.3494606018066406, 2.390251874923706, 2.2932069301605225, 2.3821606636047363, 2.3151040077209473, 2.250025510787964, 2.401946544647217, 2.239006757736206, 2.2207932472229004, 2.2571542263031006, 2.3789303302764893], 'val_top_2_accuracy': [0.5166000127792358, 0.47620001435279846, 0.5141000151634216, 0.5224000215530396, 0.5310999751091003, 0.5278000235557556, 0.5449000000953674, 0.5422000288963318, 0.5329999923706055, 0.569100022315979, 0.5097000002861023, 0.5796999931335449, 0.5781999826431274, 0.5670999884605408, 0.5127000212669373]}"
1,128,l2,0.0,0.48350000381469727,0.6930999755859375,"{'accuracy': [0.3528749942779541, 0.4318999946117401, 0.47282499074935913, 0.4934000074863434, 0.5093250274658203, 0.5199000239372253, 0.5248249769210815, 0.5339000225067139, 0.5357499718666077, 0.5410749912261963, 0.5428249835968018, 0.5486249923706055, 0.5511500239372253, 0.5554500222206116, 0.5558000206947327], 'loss': [2.5921473503112793, 1.9846744537353516, 1.7665584087371826, 1.6528595685958862, 1.5881644487380981, 1.5503671169281006, 1.525529146194458, 1.5033129453659058, 1.4927668571472168, 1.4846270084381104, 1.4740394353866577, 1.4669699668884277, 1.4562568664550781, 1.4483709335327148, 1.4479146003723145], 'top_2_accuracy': [0.5463500022888184, 0.634024977684021, 0.6724500060081482, 0.6951500177383423, 0.7074499726295471, 0.7155500054359436, 0.7247250080108643, 0.7298750281333923, 0.7323499917984009, 0.737375020980835, 0.7403249740600586, 0.7435500025749207, 0.746150016784668, 0.746649980545044, 0.7506999969482422], 'val_accuracy': [0.35589998960494995, 0.3993000090122223, 0.4542999863624573, 0.45579999685287476, 0.4528999924659729, 0.4674000144004822, 0.4925000071525574, 0.482699990272522, 0.48539999127388, 0.4564000070095062, 0.4846000075340271, 0.4593999981880188, 0.4659999907016754, 0.487199991941452, 0.48350000381469727], 'val_loss': [2.392120599746704, 2.025664806365967, 1.8081203699111938, 1.7656652927398682, 1.7881205081939697, 1.7343597412109375, 1.6181364059448242, 1.6801255941390991, 1.6609259843826294, 1.7997487783432007, 1.6458855867385864, 1.8322252035140991, 1.7435872554779053, 1.6857990026474, 1.6671490669250488], 'val_top_2_accuracy': [0.5706999897956848, 0.620199978351593, 0.6510999798774719, 0.6622999906539917, 0.6535000205039978, 0.6668000221252441, 0.7010999917984009, 0.6851999759674072, 0.6873999834060669, 0.6554999947547913, 0.6897000074386597, 0.6570000052452087, 0.6775000095367432, 0.6855999827384949, 0.6930999755859375]}"
1,128,l2,0.3,0.46799999475479126,0.6840000152587891,"{'accuracy': [0.31700000166893005, 0.3830749988555908, 0.4230000078678131, 0.43732500076293945, 0.44612500071525574, 0.45170000195503235, 0.4547500014305115, 0.45910000801086426, 0.4629000127315521, 0.4660249948501587, 0.4697999954223633, 0.469525009393692, 0.4726499915122986, 0.4737749993801117, 0.47282499074935913], 'loss': [2.661020517349243, 2.0579473972320557, 1.8549526929855347, 1.7648885250091553, 1.7190803289413452, 1.6874140501022339, 1.6725679636001587, 1.6594544649124146, 1.6516510248184204, 1.648703694343567, 1.6417319774627686, 1.6424181461334229, 1.633913516998291, 1.6286407709121704, 1.632968544960022], 'top_2_accuracy': [0.5042750239372253, 0.5868499875068665, 0.6255999803543091, 0.6413249969482422, 0.6489999890327454, 0.6584749817848206, 0.6608999967575073, 0.6654750108718872, 0.6688249707221985, 0.6712750196456909, 0.6745749711990356, 0.6748250126838684, 0.6759750247001648, 0.6796249747276306, 0.676800012588501], 'val_accuracy': [0.35010001063346863, 0.4187999963760376, 0.444599986076355, 0.47749999165534973, 0.45649999380111694, 0.45089998841285706, 0.46320000290870667, 0.46860000491142273, 0.4869000017642975, 0.47510001063346863, 0.4357999861240387, 0.46700000762939453, 0.4887999892234802, 0.48969998955726624, 0.46799999475479126], 'val_loss': [2.353631019592285, 1.8661894798278809, 1.7207578420639038, 1.6451095342636108, 1.6747238636016846, 1.7035974264144897, 1.6387615203857422, 1.6228532791137695, 1.5877610445022583, 1.6160075664520264, 1.7013370990753174, 1.649582862854004, 1.5878461599349976, 1.5917813777923584, 1.6175938844680786], 'val_top_2_accuracy': [0.5414000153541565, 0.6327999830245972, 0.6640999913215637, 0.6790000200271606, 0.6624000072479248, 0.6488000154495239, 0.6693000197410583, 0.6747000217437744, 0.7003999948501587, 0.6894999742507935, 0.6578999757766724, 0.6747999787330627, 0.6947000026702881, 0.6927000284194946, 0.6840000152587891]}"
1,128,l2,0.5,0.46230000257492065,0.6705999970436096,"{'accuracy': [0.28642499446868896, 0.34892499446868896, 0.3871000111103058, 0.3980250060558319, 0.4030250012874603, 0.4133000075817108, 0.4136750102043152, 0.4168750047683716, 0.41727501153945923, 0.42170000076293945, 0.42217499017715454, 0.420199990272522, 0.4246250092983246, 0.4277999997138977, 0.428849995136261], 'loss': [2.843073844909668, 2.1819896697998047, 1.9490046501159668, 1.8552794456481934, 1.814024567604065, 1.7827837467193604, 1.772679090499878, 1.7611982822418213, 1.7581462860107422, 1.7514737844467163, 1.7487154006958008, 1.7446222305297852, 1.7369771003723145, 1.7376512289047241, 1.7392914295196533], 'top_2_accuracy': [0.47007501125335693, 0.5483750104904175, 0.5874999761581421, 0.6043999791145325, 0.6126750111579895, 0.620199978351593, 0.6192499995231628, 0.621874988079071, 0.6241499781608582, 0.6262500286102295, 0.6272500157356262, 0.6288750171661377, 0.6318249702453613, 0.6337000131607056, 0.633525013923645], 'val_accuracy': [0.3862999975681305, 0.3797999918460846, 0.42489999532699585, 0.4323999881744385, 0.44769999384880066, 0.44209998846054077, 0.4544999897480011, 0.4578000009059906, 0.4578000009059906, 0.45980000495910645, 0.44999998807907104, 0.4672999978065491, 0.46880000829696655, 0.4693000018596649, 0.46230000257492065], 'val_loss': [2.041030168533325, 2.00197172164917, 1.783779263496399, 1.7448861598968506, 1.6872035264968872, 1.6858279705047607, 1.6476668119430542, 1.6549081802368164, 1.6387288570404053, 1.6330711841583252, 1.659980297088623, 1.6222310066223145, 1.6202828884124756, 1.6189998388290405, 1.6436234712600708], 'val_top_2_accuracy': [0.5957000255584717, 0.588100016117096, 0.6365000009536743, 0.6431000232696533, 0.6470999717712402, 0.6549000144004822, 0.6682000160217285, 0.6621000170707703, 0.6643000245094299, 0.6729999780654907, 0.6625000238418579, 0.6753000020980835, 0.6747000217437744, 0.6744999885559082, 0.6705999970436096]}"
1,256,,0.0,0.4823000133037567,0.6844000220298767,"{'accuracy': [0.34744998812675476, 0.43674999475479126, 0.48397499322891235, 0.5202500224113464, 0.5419250130653381, 0.5677499771118164, 0.5863000154495239, 0.6042749881744385, 0.6207500100135803, 0.6363999843597412, 0.6532750129699707, 0.6624749898910522, 0.6767500042915344, 0.6894000172615051, 0.7011500000953674], 'loss': [2.687117099761963, 1.79300057888031, 1.5284026861190796, 1.3992685079574585, 1.32698392868042, 1.2608715295791626, 1.2078720331192017, 1.1615177392959595, 1.1183159351348877, 1.0739105939865112, 1.0247145891189575, 0.9942137598991394, 0.9588436484336853, 0.9177001118659973, 0.8897009491920471], 'top_2_accuracy': [0.5383250117301941, 0.638824999332428, 0.6887000203132629, 0.7193750143051147, 0.7383750081062317, 0.7604749798774719, 0.776199996471405, 0.7898499965667725, 0.8002499938011169, 0.8117250204086304, 0.8255749940872192, 0.8360750079154968, 0.8409500122070312, 0.8518000245094299, 0.8603749871253967], 'val_accuracy': [0.3718000054359436, 0.4318999946117401, 0.45809999108314514, 0.4690999984741211, 0.49000000953674316, 0.44130000472068787, 0.48890000581741333, 0.4747999906539917, 0.5044000148773193, 0.48159998655319214, 0.4921000003814697, 0.49309998750686646, 0.48019999265670776, 0.45339998602867126, 0.4823000133037567], 'val_loss': [2.1376495361328125, 1.7049394845962524, 1.6086106300354004, 1.6015064716339111, 1.5401697158813477, 1.725237250328064, 1.571509599685669, 1.6497328281402588, 1.5780342817306519, 1.6468183994293213, 1.6850855350494385, 1.707319736480713, 1.87149178981781, 2.0818605422973633, 1.9086244106292725], 'val_top_2_accuracy': [0.5722000002861023, 0.635699987411499, 0.6607999801635742, 0.6740999817848206, 0.6917999982833862, 0.6534000039100647, 0.695900022983551, 0.6876000165939331, 0.6995999813079834, 0.6875, 0.698199987411499, 0.6898999810218811, 0.6758000254631042, 0.6748999953269958, 0.6844000220298767]}"
1,256,,0.3,0.5103999972343445,0.7124000191688538,"{'accuracy': [0.3231000006198883, 0.40174999833106995, 0.4460749924182892, 0.46540001034736633, 0.4810749888420105, 0.49779999256134033, 0.5052750110626221, 0.5151249766349792, 0.5237500071525574, 0.5360999703407288, 0.5409250259399414, 0.5504999756813049, 0.5562000274658203, 0.5639749765396118, 0.5689749717712402], 'loss': [2.7533740997314453, 1.872002363204956, 1.6269164085388184, 1.5444254875183105, 1.4908934831619263, 1.449899673461914, 1.4240829944610596, 1.3933862447738647, 1.3730968236923218, 1.3454951047897339, 1.325468897819519, 1.2986092567443848, 1.2850100994110107, 1.2653850317001343, 1.2461875677108765], 'top_2_accuracy': [0.5141500234603882, 0.6033750176429749, 0.6493250131607056, 0.6689249873161316, 0.684374988079071, 0.6993250250816345, 0.7086250185966492, 0.7184500098228455, 0.7274500131607056, 0.7334250211715698, 0.7408000230789185, 0.748199999332428, 0.751075029373169, 0.7558500170707703, 0.7653999924659729], 'val_accuracy': [0.38999998569488525, 0.40860000252723694, 0.4271000027656555, 0.46790000796318054, 0.46779999136924744, 0.4661000072956085, 0.49559998512268066, 0.49050000309944153, 0.4851999878883362, 0.49559998512268066, 0.48969998955726624, 0.5012000203132629, 0.49869999289512634, 0.49549999833106995, 0.5103999972343445], 'val_loss': [1.8509517908096313, 1.6993646621704102, 1.6271071434020996, 1.5372031927108765, 1.5052927732467651, 1.5504215955734253, 1.451158046722412, 1.499424695968628, 1.5118865966796875, 1.459367036819458, 1.5021331310272217, 1.4578306674957275, 1.4468305110931396, 1.4963802099227905, 1.4571292400360107], 'val_top_2_accuracy': [0.6083999872207642, 0.6238999962806702, 0.6435999870300293, 0.6744999885559082, 0.677299976348877, 0.6718999743461609, 0.7067000269889832, 0.6883999705314636, 0.6970000267028809, 0.7009000182151794, 0.7002000212669373, 0.710099995136261, 0.7121999859809875, 0.7037000060081482, 0.7124000191688538]}"
1,256,,0.5,0.515500009059906,0.7177000045776367,"{'accuracy': [0.29624998569488525, 0.3693999946117401, 0.4092249870300293, 0.42512500286102295, 0.4338749945163727, 0.4504750072956085, 0.4562000036239624, 0.4664500057697296, 0.46845000982284546, 0.4745999872684479, 0.4827499985694885, 0.4885999858379364, 0.49380001425743103, 0.5001749992370605, 0.5011749863624573], 'loss': [2.9012651443481445, 1.9733189344406128, 1.7236493825912476, 1.654316782951355, 1.6157478094100952, 1.5812486410140991, 1.5619884729385376, 1.5407798290252686, 1.5276330709457397, 1.5129293203353882, 1.4915693998336792, 1.477207064628601, 1.4634804725646973, 1.4496886730194092, 1.4396440982818604], 'top_2_accuracy': [0.4792749881744385, 0.5715000033378601, 0.6118249893188477, 0.628849983215332, 0.6428999900817871, 0.6556749939918518, 0.6599500179290771, 0.6713500022888184, 0.6757749915122986, 0.6802250146865845, 0.6873999834060669, 0.6935999989509583, 0.699524998664856, 0.7034500241279602, 0.7032999992370605], 'val_accuracy': [0.3815999925136566, 0.40470001101493835, 0.45159998536109924, 0.4049000144004822, 0.47110000252723694, 0.45329999923706055, 0.47200000286102295, 0.48179998993873596, 0.4562999904155731, 0.48910000920295715, 0.4941999912261963, 0.47839999198913574, 0.4921000003814697, 0.4993000030517578, 0.515500009059906], 'val_loss': [1.9949554204940796, 1.7117736339569092, 1.5543619394302368, 1.6744571924209595, 1.5109022855758667, 1.5410457849502563, 1.4860538244247437, 1.4955476522445679, 1.568907380104065, 1.471428394317627, 1.45893394947052, 1.4879611730575562, 1.4509260654449463, 1.4435265064239502, 1.415732502937317], 'val_top_2_accuracy': [0.5824000239372253, 0.6085000038146973, 0.6658999919891357, 0.6401000022888184, 0.6794999837875366, 0.6759999990463257, 0.6873000264167786, 0.6904000043869019, 0.6715999841690063, 0.6970000267028809, 0.6991999745368958, 0.6881999969482422, 0.7010999917984009, 0.7014999985694885, 0.7177000045776367]}"
1,256,l1,0.0,0.4101000130176544,0.6204000115394592,"{'accuracy': [0.30972498655319214, 0.329800009727478, 0.3781999945640564, 0.3957499861717224, 0.40654999017715454, 0.40857499837875366, 0.41054999828338623, 0.4163999855518341, 0.4153749942779541, 0.4160250127315521, 0.4177750051021576, 0.4205999970436096, 0.42289999127388, 0.4226750135421753, 0.41692501306533813], 'loss': [8.908827781677246, 2.8048105239868164, 2.403012752532959, 2.3303003311157227, 2.3022162914276123, 2.2853147983551025, 2.281886100769043, 2.2677226066589355, 2.263803720474243, 2.2622125148773193, 2.2581393718719482, 2.2529826164245605, 2.249861001968384, 2.2464303970336914, 2.24072003364563], 'top_2_accuracy': [0.4948999881744385, 0.5224249958992004, 0.5808749794960022, 0.5976250171661377, 0.6047499775886536, 0.6099249720573425, 0.6119250059127808, 0.6182249784469604, 0.6182000041007996, 0.618274986743927, 0.6176999807357788, 0.623199999332428, 0.6237249970436096, 0.62152498960495, 0.6222500205039978], 'val_accuracy': [0.2809999883174896, 0.32019999623298645, 0.37689998745918274, 0.382099986076355, 0.40299999713897705, 0.39989998936653137, 0.40059998631477356, 0.3896999955177307, 0.3882000148296356, 0.362199991941452, 0.40400001406669617, 0.40720000863075256, 0.4090999960899353, 0.40400001406669617, 0.4101000130176544], 'val_loss': [3.5632739067077637, 2.6228744983673096, 2.371511697769165, 2.3378241062164307, 2.2948615550994873, 2.3042819499969482, 2.305497169494629, 2.3141391277313232, 2.3331551551818848, 2.40014910697937, 2.281226873397827, 2.3098881244659424, 2.253617286682129, 2.279648780822754, 2.257110834121704], 'val_top_2_accuracy': [0.45239999890327454, 0.5343999862670898, 0.589900016784668, 0.590499997138977, 0.6122999787330627, 0.6072999835014343, 0.6047999858856201, 0.5992000102996826, 0.6075000166893005, 0.5688999891281128, 0.6136000156402588, 0.6014000177383423, 0.6251999735832214, 0.6062999963760376, 0.6204000115394592]}"
1,256,l1,0.3,0.3783999979496002,0.588100016117096,"{'accuracy': [0.29247498512268066, 0.2941249907016754, 0.3188000023365021, 0.3323499858379364, 0.34107500314712524, 0.34095001220703125, 0.3411499857902527, 0.343625009059906, 0.3453499972820282, 0.3475250005722046, 0.34689998626708984, 0.34572499990463257, 0.3493250012397766, 0.3457750082015991, 0.3459250032901764], 'loss': [8.89037036895752, 2.9122276306152344, 2.5573911666870117, 2.4868083000183105, 2.461245059967041, 2.4522316455841064, 2.4435641765594482, 2.442760467529297, 2.4361231327056885, 2.433847427368164, 2.429413080215454, 2.4300763607025146, 2.427161693572998, 2.423259735107422, 2.4239578247070312], 'top_2_accuracy': [0.4752750098705292, 0.48794999718666077, 0.5196750164031982, 0.531125009059906, 0.5388500094413757, 0.5404000282287598, 0.5424000024795532, 0.5421500205993652, 0.5444250106811523, 0.5477749705314636, 0.546875, 0.5470250248908997, 0.5493249893188477, 0.5461249947547913, 0.5519999861717224], 'val_accuracy': [0.2935999929904938, 0.3278999924659729, 0.3580000102519989, 0.3684999942779541, 0.3707999885082245, 0.3587000072002411, 0.3528999984264374, 0.37070000171661377, 0.351500004529953, 0.37540000677108765, 0.3540000021457672, 0.37070000171661377, 0.3630000054836273, 0.38199999928474426, 0.3783999979496002], 'val_loss': [3.274085760116577, 2.7369093894958496, 2.491262674331665, 2.3978071212768555, 2.382889747619629, 2.4147446155548096, 2.4250330924987793, 2.3803420066833496, 2.4029579162597656, 2.380521297454834, 2.4107444286346436, 2.362032890319824, 2.3575286865234375, 2.3306994438171387, 2.3549699783325195], 'val_top_2_accuracy': [0.487199991941452, 0.53329998254776, 0.5698999762535095, 0.5827999711036682, 0.5857999920845032, 0.5612999796867371, 0.5679000020027161, 0.5776000022888184, 0.5740000009536743, 0.5879999995231628, 0.571399986743927, 0.5845000147819519, 0.5892000198364258, 0.6039000153541565, 0.588100016117096]}"
1,256,l1,0.5,0.33090001344680786,0.5331000089645386,"{'accuracy': [0.275424987077713, 0.2730500102043152, 0.28780001401901245, 0.2985750138759613, 0.30877500772476196, 0.3082500100135803, 0.30617499351501465, 0.3118000030517578, 0.3101249933242798, 0.3113250136375427, 0.31162500381469727, 0.3113250136375427, 0.3115749955177307, 0.3128249943256378, 0.3151499927043915], 'loss': [9.427088737487793, 3.098782539367676, 2.720560073852539, 2.6204099655151367, 2.580536127090454, 2.572861909866333, 2.5600433349609375, 2.5515167713165283, 2.5497500896453857, 2.545705556869507, 2.543275833129883, 2.5382699966430664, 2.5380942821502686, 2.535440683364868, 2.5363569259643555], 'top_2_accuracy': [0.4549500048160553, 0.4582749903202057, 0.4809249937534332, 0.49242499470710754, 0.5024750232696533, 0.5012750029563904, 0.5056750178337097, 0.508774995803833, 0.5045750141143799, 0.5065249800682068, 0.5097000002861023, 0.5121750235557556, 0.5074499845504761, 0.5110999941825867, 0.5149000287055969], 'val_accuracy': [0.25870001316070557, 0.30399999022483826, 0.3301999866962433, 0.3285999894142151, 0.34040001034736633, 0.3181999921798706, 0.33739998936653137, 0.32010000944137573, 0.32760000228881836, 0.3395000100135803, 0.36010000109672546, 0.3407999873161316, 0.3653999865055084, 0.3488999903202057, 0.33090001344680786], 'val_loss': [3.7717723846435547, 2.9459688663482666, 2.6551778316497803, 2.54906964302063, 2.5302178859710693, 2.5478155612945557, 2.4819345474243164, 2.5668675899505615, 2.5925498008728027, 2.5186612606048584, 2.4320578575134277, 2.4850194454193115, 2.4086520671844482, 2.4777419567108154, 2.510625123977661], 'val_top_2_accuracy': [0.48030000925064087, 0.48989999294281006, 0.5223000049591064, 0.5450999736785889, 0.5508000254631042, 0.5199000239372253, 0.5371000170707703, 0.5169000029563904, 0.5120999813079834, 0.5440999865531921, 0.5758000016212463, 0.5537999868392944, 0.5702000260353088, 0.5633000135421753, 0.5331000089645386]}"
